name,website,term,count,time,term_snippets
costco,https://www.costco.com/covid-updates.html,require,6,2020-09-06T06:00:55," must wear a face covering that covers their mouth and nose at all times while at costco. this requirement does not apply to children under the age of 2 or to individuals who are unable to wear a face 
 condition must provide written documentation by a medical provider or the state of connecticut as required by executive order 
 illinois--sep-- and other locations where masks are required by local ordinances, all members and guests must wear a mask or face covering upon 
 south st. louis and manchester, missouri--sep-- masks or face coverings are required by local ordinances. all members and guests must wear a mask or face covering upon 
 items. items deemed non-essential may be purchased at costco.com. adhering to these regulations requires that costco not sell normally available items or categories at its locations. this could affect "
costco,https://www.costco.com/covid-updates.html,requirements,1,2020-09-06T06:00:55,
costco,https://www.costco.com/covid-updates.html,high demand,1,2020-09-06T06:00:55," merchandise they want and need. our buyers and suppliers are working hard to provide essential, high demand merchandise as well as everyday "
costco,https://www.costco.com/covid-updates.html,public health,1,2020-09-06T06:00:55," to serving our communities. we are closely monitoring the changing situation, and complying with public health "
costco,https://www.costco.com/covid-updates.html,local ordinance,2,2020-09-06T06:00:55," illinois--sep-- and other locations where masks are required by local ordinances, all members and guests must wear a mask or face covering upon 
 south st. louis and manchester, missouri--sep-- masks or face coverings are required by local ordinances. all members and guests must wear a mask or face covering upon "
costco,https://www.costco.com/covid-updates.html,tissue,2,2020-09-06T06:00:55,
costco,https://www.costco.com/covid-updates.html,delivery ,15,2020-09-06T06:00:55," delivery from local costco--sep--powered by 
 delivery zip 
 while on costco premises. for members who are unable to wear a mask or face covering, costco has delivery options available on costco.com. thank you for your understanding and "
costco,https://www.costco.com/covid-updates.html,ventilation ,1,2020-09-06T06:00:55,
costco,https://www.costco.com/covid-updates.html,masks,2,2020-09-06T06:00:55," illinois--sep-- and other locations where masks are required by local ordinances, all members and guests must wear a mask or face covering upon 
 south st. louis and manchester, missouri--sep-- masks or face coverings are required by local ordinances. all members and guests must wear a mask or face "
costco,https://www.costco.com/covid-updates.html,hygiene,1,2020-09-06T06:00:55,
costco,https://www.costco.com/covid-updates.html,signs,2,2020-09-06T06:00:55,
costco,https://www.costco.com/covid-updates.html,product limitations,1,2020-09-06T06:00:55,
costco,https://www.costco.com/covid-updates.html,reusable shopping bags,2,2020-09-06T06:00:55," prohibited by local mandates, costco is allowing members to use their own reusable shopping bags as long as they pack the bags themselves. "
costco,https://www.costco.com/covid-updates.html,health and safety,1,2020-09-06T06:00:55," is firmly committed to helping protect the health and safety of our members and employees, and to serving our communities. we are closely monitoring the "
costco,https://www.costco.com/covid-updates.html,priority,3,2020-09-06T06:00:55," is temporarily allowing priority access to our warehouses during all open hours for costco members who are healthcare workers and 
 the front of any line to enter the warehouse. only members who meet this criteria will be allowed priority "
costco,https://www.costco.com/covid-updates.html,gloves,1,2020-09-06T06:00:55, gloves & 
costco,https://www.costco.com/covid-updates.html,cleaning supplies,3,2020-09-06T06:00:55,
costco,https://www.costco.com/covid-updates.html,employees,5,2020-09-06T06:00:55," is firmly committed to helping protect the health and safety of our members and employees, and to serving our communities. we are closely monitoring the changing situation, and complying 
 officers, emts and firefighters. healthcare workers (which includes pharmacists and all hospital employees with a hospital id) and first responders who present a costco membership card and official 
 protect our members and employees, all costco members and guests must wear a face covering that covers their mouth and nose at all 
 orders are only available for takeout & seating is not available. please ask costco food court employees for available 
 is following cdc recommendations to minimize risk to our members and our employees. we respectfully ask our members to use social distancing guidelines while shopping in our "
costco,https://www.costco.com/covid-updates.html,high,2,2020-09-06T06:00:55," merchandise they want and need. our buyers and suppliers are working hard to provide essential, high demand merchandise as well as everyday "
costco,https://www.costco.com/covid-updates.html,test,1,2020-09-06T06:00:55,
costco,https://www.costco.com/covid-updates.html,increase,1,2020-09-06T06:00:55," open for special operating hours from --sep--9 to 10 a.m.--sep--, monday through friday. due to the increase in covid-19 cases, costco will maintain current special operating hours until further notice.  "
costco,https://www.costco.com/covid-updates.html,signs,2,2020-09-06T06:00:55,
